id,title,content,date_str,year_abs,jd,am_day,source,language,category,url,data_hash
1522,"Earthquake M6.5 - 35 km W of Sola, Vanuatu","Magnitude 6.5 earthquake at 35 km W of Sola, Vanuatu. Depth: Nonekm",2023-08-16,2023,2460172.5,722008.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000knq0,3e946b75330476c324b9f64c487d7f43
1520,"Earthquake M6.1 - 10 km E of El Calvario, Colombia","Magnitude 6.1 earthquake at 10 km E of El Calvario, Colombia. Depth: Nonekm",2023-08-17,2023,2460173.5,722009.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kp2i,2b0e7e4c1bfc836b3a5965c2de5a1cf2
1521,Earthquake M6 - central Mid-Atlantic Ridge,Magnitude 6 earthquake at central Mid-Atlantic Ridge. Depth: Nonekm,2023-08-17,2023,2460173.5,722009.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kp2g,ac49f963f788a6a7a310c75a897c06a3
1062,"Astronomy of the Earth-Moon system and the Eschatological Expectations
  of the Christian Historians of the 5th century CE","This is a historian's view of how modern astronomy data can be used to
discuss the shifting historical worldview of Late Antiquity. In this article an
attemp is made to construct an approximate model of how the cycles of
astronomical bodies' visible rotation aaffected the writing of history and
self-representation of the Roman empire's powerful people. It is argued that
while rare outstanding events like solar eclipses might have caused a short
stir in the minds of the rulers and their environment, long-term cycles based
on the synchronization of the Moon's phases with the solar calendar and the
cycles of the planets lining up in the same disposition (in relationship to the
Moon or without this relationship) were the foundation of astronomy-based
Christian chronological system. The emergence of the Christian historical
worldview in the 5th century was marked by appearance of a significant
eschatological strain in it. Historians paid attention not only to the
theology-defined signs of the end of the world, but also, as it has been
suggested in modern studies, to the some outstanding celestial phenomena. In
this paper I would like to address several criteria which may help understand
what in the celestial motions interested the astronomers and historians of the
5th century. This paper uses the first approximation of astronomical data for
solving the problem of how relevant the skies were for historians, although all
numeric parameters are taken from the up-to-date astronomy reference
publications. It is an attempt to understand whether the very basic
approximations can be related to what historians know from the array of sources
available to them. The analysis suggests that there is a whole array of
occasions when the dates of astronomical events, received with the help of
these basic approximations, coincide with the data from historical sources.",2023-08-19,2023,2460175.5,722011.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.05931v1,4bdcc722a23d56d37d53eb7b8536959a
1061,Margherita Hack's Astrophysics at the Asiago Astrophysical Observatory,"Margherita Hack observed with the Galileo telescope at the Asiago
Astrophysical Observatory from September 1951 to March 1954. Using the
spectroscopic facilities of the observatory, Margherita contributed to the
stellar study of novae, symbiotic stars, and peculiar stars. In the 80th
anniversary of the Asiago Astrophysical Observatory and the 100th year of
Margherita, we found her observations in the Asiago Photographic Plate Archive
and we remade some Margherita's observations with the current capabilities of
Asiago telescopes. We present here a summary of the early studies carried out
by Margherita with the Galileo telescope. We underline the importance of
maintaining a well-organised plate archive to allow historical and scientifi c
studies.",2023-08-22,2023,2460178.5,722014.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2308.11342v2,9184dd05388cdb62d670342d5af3aa09
1060,Between understanding and control: Science as a cultural product,"Since the early days of humankind, people have been asking questions about
Nature of two kinds: why did that happen? And how can that be used? In a broad
sense, science was born that day. We show indeed that science has two
complementary and interdependent souls that aim, respectively, to how to
understand and how to control Nature. Through a broad historical analysis, this
essay aims to (1) give an account of the development of science as an
oscillation and an interplay between its two intrinsic natures, (2) demonstrate
that this happened already in ancient times starting from the 6th century BC,
and (3) the fact that in different periods one of the two natures was largely
favored over the other is a consequence of science being a cultural product of
the different social-historical contexts.",2023-08-23,2023,2460179.5,722015.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2308.12461v1,495eb7cffb7642fd6ca959a80b1a0289
1519,"Earthquake M6.2 - 17 km NNW of El Hoyo, Argentina","Magnitude 6.2 earthquake at 17 km NNW of El Hoyo, Argentina. Depth: Nonekm",2023-08-23,2023,2460179.5,722015.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kqbl,9422055461d8841ab2b75fde5a157645
1518,"Earthquake M7.1 - 180 km NNE of Gili Air, Indonesia","Magnitude 7.1 earthquake at 180 km NNE of Gili Air, Indonesia. Depth: Nonekm",2023-08-28,2023,2460184.5,722020.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000krjx,95adb0f24fa1cdb958f64e7280ba6a64
154,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready"",""ext.wikimediaBadges"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,3c4314c774c5419bf09c0feed185217f
155,27.37%  100.332      1 Szablon:Szablon_nawigacyjny,27.37%  100.332      1 Szablon:Szablon_nawigacyjny,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,f4f4d70c613664891e2b62a845415da9
156,14.62%   53.603      1 Szablon:Miesiąc,14.62%   53.603      1 Szablon:Miesiąc,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,1d83d60a67ba2d04d12bb545bfa7318f
157,12.99%   47.607      1 Szablon:Kalendarz,12.99%   47.607      1 Szablon:Kalendarz,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,e35bec3cfddc1865f8313fb228465940
158,8.37%   30.684     42 Szablon:Lang,8.37%   30.684     42 Szablon:Lang,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,ddd5ad2252f26be63862b940c793dc22
159,3.68%   13.508     30 Szablon:Kalendarz/link,3.68%   13.508     30 Szablon:Kalendarz/link,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,c60d039de2d9772a4b2bb254d8c5468b
160,2.80%   10.258      1 Szablon:Spis_treści,2.80%   10.258      1 Szablon:Spis_treści,2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,a3bcd2e8e814fcc5a611cba20ed6bc00
161,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2023-09-01,2023,2460188.5,722024.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,e42d128ae950852d75f870de78ec3d53
545,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,419703bbc4a0e7322960e9e29e582186
546,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,df0cff327694fd0e920b1c4ec64014df
547,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,8de01ff17e7a410d8fe667425ac2151c
548,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,ba934dcfc7d8df478b4f758ade890704
549,5.04%  116.495      1 Template:Events_by_month_links/box,5.04%  116.495      1 Template:Events_by_month_links/box,2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,548435151bf2b855108746b2d8d24116
550,4.97%  114.690      1 Template:Navbox,4.97%  114.690      1 Template:Navbox,2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,1062c01cc835247ed6c7729708f71f00
551,"additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimed","additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Terms of Use"">Terms of Use</a> and <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Privacy policy"">Privacy Policy</a>. Wikipedia® is a registered trademark of the <a rel=""nofollow"" class=""external text"" href=""https://wikimediafoundation.org/"">Wikimedia Foundation, Inc.</a>, a non-profit organization.</li>",2023-09-01,2023,2460188.5,722024.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,fc8d82e601e3c42caf11f022b6e7b91a
740,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2023-09-01,2023,2460188.5,722024.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2023,942e6050ee8553667be2aa151a7807da
741,"| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;| <a href=""/wiki/2025"" title=""2025"">2025</a>&#160;","| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;| <a href=""/wiki/2025"" title=""2025"">2025</a>&#160;| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;| <a href=""/wiki/2028"" title=""2028"">►</a><br />",2023-09-01,2023,2460188.5,722024.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2023,4f1ba877500383867fbf6408bde57155
861,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2023-09-01,2023,2460188.5,722024.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2023,c9002235e4549acbfcc290e28f62beab
862,Parsed by mw‐web.eqiad.main‐84c84477d9‐2nnjg,Parsed by mw‐web.eqiad.main‐84c84477d9‐2nnjg,2023-09-01,2023,2460188.5,722024.5,wikipedia_fr,fr,death,https://fr.wikipedia.org/wiki/2023,846479b8f2e1ced9fced85cbc64f6442
863,Cached time: 20251104003747,Cached time: 20251104003747,2023-09-01,2023,2460188.5,722024.5,wikipedia_fr,fr,death,https://fr.wikipedia.org/wiki/2023,23d924be055108e206b0750155ad0789
864,Cache expiry: 2330536,Cache expiry: 2330536,2023-09-01,2023,2460188.5,722024.5,wikipedia_fr,fr,death,https://fr.wikipedia.org/wiki/2023,cff90c0e7676ff37bba790d3d6fff58f
1095,"A mathematical construction of the 260 day mesoamerican calendar based
  on archaeoastronomical alignments","Ancient mesoamerican cultures built a short ritual 260 day calendar and used
it for daily routinary life. Using simple arithmetic calculations it is first
shown that by forcing the introduction of the the fundamental number 13 to
calculate days in a calendar, a 364 day count can be built and from this, the
short mesoamerican calendar of 260 days is constructed. It is also shown that
the basic mesoamerican relation between the full solar 365 day calendar and the
short one of 260 days given by: 365 x 52 = 260 x 73 is Kepler's third law of
orbital motion between Earth's period of time about the Sun and an imaginary
synodic orbit with a 260 day period. Based on this basic mesoamerican relation
and a general definition of an archaeoastronomical alignment, a full
mathematical definition of a short calendar count is made. For particular
cases, approximate calendar counts of 364 and 360 days are obtained with
fundamental numbers 13 and 18 associated to each one respectively. The extra
days required for this approximate calendar counts are a given solstice day for
the former, and 4 plus 1 (the given solstice day) for the latter, generating
the 5 nemontemi days used by ancient mesoamerican cultures. Motivated by an
extended mesoamerican relation, two types of archaeoastronomical alignments are
defined and their consequences are investigated. These Type-A and Type-B
archaeoastronomical alignments motivate the introduction of extended
fundamental or monad fractions that partition the approximate and short counts.",2023-09-01,2023,2460188.5,722024.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2309.00598v2,05c75a78a9250e889c355907671bbfc4
1517,"Earthquake M6.1 - 13 km E of Severo-Kuril’sk, Russia","Magnitude 6.1 earthquake at 13 km E of Severo-Kuril’sk, Russia. Depth: Nonekm",2023-09-01,2023,2460188.5,722024.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ksrl,e4269241d199577b5a55960e1ece8383
1516,"Earthquake M6.3 - 38 km SSW of Coquimbo, Chile","Magnitude 6.3 earthquake at 38 km SSW of Coquimbo, Chile. Depth: Nonekm",2023-09-07,2023,2460194.5,722030.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ktti,c7c726cc12b1766c4805af9fb45d2851
1515,Earthquake M6.6 - south of the Kermadec Islands,Magnitude 6.6 earthquake at south of the Kermadec Islands. Depth: Nonekm,2023-09-08,2023,2460195.5,722031.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ku47,6cd1901d9a5f57ecd29521b4a7206b46
1513,"Earthquake M6 - 101 km N of Palu, Indonesia","Magnitude 6 earthquake at 101 km N of Palu, Indonesia. Depth: Nonekm",2023-09-09,2023,2460196.5,722032.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kulj,d334ff2dec0abe3c1f418327ae4ee884
1514,"Earthquake M6.8 - Al Haouz, Morocco","Magnitude 6.8 earthquake at Al Haouz, Morocco. Depth: Nonekm",2023-09-09,2023,2460196.5,722032.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kufc,be9a81c075a66ae4563ac55d59bb08d1
1512,"Earthquake M6 - 38 km NNE of Ternate, Indonesia","Magnitude 6 earthquake at 38 km NNE of Ternate, Indonesia. Depth: Nonekm",2023-09-11,2023,2460198.5,722034.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kv0k,c4b50e4177764a078ff1b2d6073609e7
1511,"Earthquake M6.2 - 69 km N of Namuac, Philippines","Magnitude 6.2 earthquake at 69 km N of Namuac, Philippines. Depth: Nonekm",2023-09-12,2023,2460199.5,722035.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kv90,8fb53db998c61026db50eb98b5eb643c
1510,Earthquake M6.1 - West Chile Rise,Magnitude 6.1 earthquake at West Chile Rise. Depth: Nonekm,2023-09-13,2023,2460200.5,722036.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kvhu,998bfdf1d4836c231be41bcf616e86b8
1509,"Earthquake M6.3 - 191 km N of Hirara, Japan","Magnitude 6.3 earthquake at 191 km N of Hirara, Japan. Depth: Nonekm",2023-09-18,2023,2460205.5,722041.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwg2,de01f511022c28a9f7d16429b221de87
1058,"How Did We Get Here? The Tangled History of the Second Law of
  Thermodynamics","An extensive survey is given of the historical origins of the Second Law of
thermodynamics, illustrated by excerpts from many original sources, and with
biographical information about key contributors. The major strands of
conceptual development of the Second Law are traced, in particular showing how
persistent beliefs about it emerged.",2023-09-21,2023,2460208.5,722044.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2311.10722v1,a5b9edf763d6b1f6c0b805a3a5b6464b
1059,"The Astronomy Genealogy Project is ten years old: Here are ten ways you
  can use it","The Astronomical Genealogy Project (AstroGen) has been underway since January
2013. This project of the Historical Astronomy Division (HAD) of the American
Astronomical Society (AAS) has been online since July 2020, courtesy of the
AAS. The volunteers of the AstroGen team have systematically searched online
directories, mostly at individual university libraries, for astronomy-related
doctoral theses equivalent to the modern, research-based Ph.D. We now claim to
be 'nearly complete' for 38 countries, although some have not been updated for
a year or two or three. The website contains a page for each astronomer and
advisor, with links to the persons, universities, institutes, and the theses
themselves. More than two-thirds of the theses are online in full, although
some require access to a library with a subscription. There is information
about nearly 37,000 individuals who have earned astronomy-related doctorates
and another 5400 who have supervised them, but may not have earned such degrees
themselves. Most of the latter have not yet been evaluated, but probably a
majority earned doctorates in other fields, such as physics or geology. We
present some of the results of our research and discuss ten ways the reader
might make use of the project.",2023-09-21,2023,2460208.5,722044.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2309.12456v1,43c6ef22e22b7b4e541ac95bb388296e
1508,Earthquake M6.1 - Vanuatu,Magnitude 6.1 earthquake at Vanuatu. Depth: Nonekm,2023-09-21,2023,2460208.5,722044.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kx7j,13d4ead864d5242107c3305ae5355546
1057,"Robert Millikan, Japanese Internment, and Eugenics","Robert A. Millikan (1868-1953) was the second American to win the Nobel Prize
in physics. At the peak of his influence, no scientist save Einstein was more
admired by the American public. Millikan, the head of the California Institute
of Technology (Caltech) during its first 24 years, oversaw its rapid growth
into one of the leading scientific institutions of the world. In response to
demands for social justice, Caltech reached a decision to strip Millikan of
honors (such as the library named after him), following accusations against
him.
  This article analyzes a specific accusation against Millikan that was
published in Nature: that he collaborated to deprive Japanese Americans of
their rights during their forced relocation to internment camps during the
Second World War. An examination of original historical sources will show that
this accusation is false. On the contrary, Millikan actively campaigned during
the war to promote the rights of Japanese Americans.
  The article also treats Caltech's central accusation against Millikan: he
lent his name to a morally reprehensible eugenics movement that had been
scientifically discredited in his time. In a reversal of Caltech's claims, this
article shows that all three of Caltech's scientific witnesses against eugenics
were actually pro-eugenic to varying degrees. Millikan's beliefs fell within
acceptable scientific norms of his day.",2023-09-23,2023,2460210.5,722046.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2309.13468v2,15e266acad006d23a1c87318c4c6c644
1056,"The Virtues of Pursuit-Worthy Speculation: The Promises of Cosmic
  Inflation","The paper investigates the historical and contemporary pursuit-worthiness of
cosmic inflation-the rationale for working on it (rather than necessarily the
evidential support for claims to its approximate truth): what reasons existed,
and exist, that warrant inflation's status as the mainstream paradigm studied,
explored, and further developed by the majority of the cosmology community?
We'll show that inflation exemplifies various salient theory virtues:
explanatory depth, unifying/integrative power, fertility and positive
heuristics, the promotion of understanding, and the prospect (and passing) of
novel benchmark tests. This, we'll argue, constitutes inflation's auspicious
promise. It marks inflation as preferable over both the inflation-less Hot Big
Bang Model, as well as rivals to inflation: inflation, we maintain, rightly
deserved, and continues to deserve, the concerted research efforts it has
enjoyed.",2023-09-28,2023,2460215.5,722051.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2309.16266v2,ef1c520f238b6aff86dcf3f5ca75c961
1507,"Earthquake M6.1 - 62 km E of Luganville, Vanuatu","Magnitude 6.1 earthquake at 62 km E of Luganville, Vanuatu. Depth: Nonekm",2023-09-28,2023,2460215.5,722051.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lbdi,01c4fab122a939cff8cc5cda6ff1d3f5
162,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready"",""ext.wikimediaBadges"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,87db3439c332936b703e68c11a1c9944
163,16.48%  145.370      1 Szablon:Szablon_nawigacyjny,16.48%  145.370      1 Szablon:Szablon_nawigacyjny,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,4f2a4c8f3447fa242a8f41af927f5517
164,10.48%   92.479    116 Szablon:Lang,10.48%   92.479    116 Szablon:Lang,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,54d8bab547d5a2fde95e025c4c1700b7
165,6.63%   58.522      1 Szablon:Miesiąc,6.63%   58.522      1 Szablon:Miesiąc,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,7f1bf791faa555ee0c87f2dab3a45e40
166,5.89%   51.914      1 Szablon:Kalendarz,5.89%   51.914      1 Szablon:Kalendarz,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,c27c73daf24520cce8b05db5dcf6dca3
167,1.67%   14.751     31 Szablon:Kalendarz/link,1.67%   14.751     31 Szablon:Kalendarz/link,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,978565221380e8786358400f03a6acb7
168,1.29%   11.343      1 Szablon:Spis_treści,1.29%   11.343      1 Szablon:Spis_treści,2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,e53a1e3c7e0f62dce1f4a84b2cf90f7e
169,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2023-10-01,2023,2460218.5,722054.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,8d99a6147699d0df2f76188728735217
552,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,0afce35a33abbff1ee5c7997711cd975
553,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,3d7d05ff102a5aae7bc228c27421cf27
554,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,044673eae32a630726e69883f5398a56
555,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,055960ea35488bc733e550158b5e3933
556,5.04%  116.495      1 Template:Events_by_month_links/box,5.04%  116.495      1 Template:Events_by_month_links/box,2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,94cfe8b7e980f85bf5eeb03d1f03be72
557,4.97%  114.690      1 Template:Navbox,4.97%  114.690      1 Template:Navbox,2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,b673ae52a2a5738634f8757558989398
